source,model,dataset,case,lr,seq_len,pred_len,mae,mse,result_dir
deep_ltsf,DLinear,ETTh2,NN,0p005,96,96,0.37130099534988403,0.3157026171684265,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NN_lr0p005_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
deep_ltsf,DLinear,ETTh2,NN,0p01,96,336,0.4739031493663788,0.4765489995479584,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NN_lr0p01_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,DLinear,ETTh2,NN,0p01,96,96,0.3467361032962799,0.2923448383808136,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NN_lr0p01_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p01_0
deep_ltsf,DLinear,ETTh2,NR,0p0001,96,336,0.5070374011993408,0.49620670080184937,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p0001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,NR,0p0001,96,96,0.4344618618488312,0.3826906085014343,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p0001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,NR,0p0003,96,336,0.5688441395759583,0.6164900660514832,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p0003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,NR,0p0003,96,96,0.43111652135849,0.3818530738353729,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p0003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,NR,0p001,96,336,0.5522071719169617,0.5921986103057861,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p001_0
deep_ltsf,DLinear,ETTh2,NR,0p001,96,96,0.40464523434638977,0.3508259654045105,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p001_0
deep_ltsf,DLinear,ETTh2,NR,0p003,96,336,0.5418881177902222,0.5743210911750793,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p003_0
deep_ltsf,DLinear,ETTh2,NR,0p003,96,96,0.3796626329421997,0.3202788233757019,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p003_0
deep_ltsf,DLinear,ETTh2,NR,0p005,336,336,0.4614790380001068,0.4260081648826599,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p005_s336_p336_DLinear_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,NR,0p005,336,96,0.3430618345737457,0.2559303641319275,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p005_s336_p96_DLinear_ETTh2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,NR,0p005,96,336,0.5296655297279358,0.5499181747436523,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p005_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,NR,0p005,96,96,0.3766062557697296,0.3184625804424286,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p005_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,NR,0p01,96,336,0.4868786036968231,0.47897645831108093,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p01_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,DLinear,ETTh2,NR,0p01,96,96,0.3532640039920807,0.29377269744873047,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_NR_lr0p01_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p01_0
deep_ltsf,DLinear,ETTh2,RN,0p0001,96,336,0.49316859245300293,0.48873114585876465,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p0001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,RN,0p0001,96,96,0.4265649914741516,0.3786773383617401,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p0001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,RN,0p0003,96,336,0.5723552703857422,0.6499571204185486,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p0003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,RN,0p0003,96,96,0.4269949793815613,0.3800695836544037,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p0003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,RN,0p001,96,336,0.5286340117454529,0.5731871724128723,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p001_0
deep_ltsf,DLinear,ETTh2,RN,0p001,96,96,0.3964990973472595,0.3428446054458618,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p001_0
deep_ltsf,DLinear,ETTh2,RN,0p003,96,336,0.5528900623321533,0.6222261786460876,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p003_0
deep_ltsf,DLinear,ETTh2,RN,0p003,96,96,0.37907519936561584,0.32197776436805725,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p003_0
deep_ltsf,DLinear,ETTh2,RN,0p005,336,336,0.4901683032512665,0.4975718855857849,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p005_s336_p336_DLinear_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RN,0p005,336,96,0.3694536089897156,0.3078176975250244,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p005_s336_p96_DLinear_ETTh2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RN,0p005,96,336,0.5233550071716309,0.5649270415306091,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p005_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RN,0p005,96,96,0.3926834166049957,0.3477471172809601,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p005_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RN,0p01,96,336,0.5413452982902527,0.6061045527458191,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p01_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,DLinear,ETTh2,RN,0p01,96,96,0.387491911649704,0.3337278366088867,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RN_lr0p01_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p01_0
deep_ltsf,DLinear,ETTh2,RR,0p0001,96,336,0.5074175596237183,0.496743768453598,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p0001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,RR,0p0001,96,96,0.43358245491981506,0.3815249502658844,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p0001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0001_0
deep_ltsf,DLinear,ETTh2,RR,0p0003,96,336,0.5804013013839722,0.642877995967865,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p0003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,RR,0p0003,96,96,0.43193319439888,0.38318145275115967,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p0003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p0003_0
deep_ltsf,DLinear,ETTh2,RR,0p001,96,336,0.5400044322013855,0.5709919333457947,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p001_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p001_0
deep_ltsf,DLinear,ETTh2,RR,0p001,96,96,0.40126150846481323,0.34587720036506653,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p001_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p001_0
deep_ltsf,DLinear,ETTh2,RR,0p003,96,336,0.5606185793876648,0.6137472987174988,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p003_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p003_0
deep_ltsf,DLinear,ETTh2,RR,0p003,96,96,0.38321593403816223,0.3242712914943695,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p003_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p003_0
deep_ltsf,DLinear,ETTh2,RR,0p005,336,336,0.4798896312713623,0.4568769335746765,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p005_s336_p336_DLinear_ETTh2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RR,0p005,336,96,0.3585345149040222,0.275701105594635,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p005_s336_p96_DLinear_ETTh2_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RR,0p005,96,336,0.5332183241844177,0.5592554807662964,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p005_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RR,0p005,96,96,0.39642825722694397,0.34228163957595825,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p005_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTh2,RR,0p01,96,336,0.550733208656311,0.6002328991889954,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p01_s96_p336_DLinear_ETTh2_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,DLinear,ETTh2,RR,0p01,96,96,0.39038440585136414,0.33470621705055237,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTh2_RR_lr0p01_s96_p96_DLinear_ETTh2_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p01_0
deep_ltsf,DLinear,ETTm1,NN,0p0001,96,336,0.4430709779262543,0.45502907037734985,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p0001_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,DLinear,ETTm1,NN,0p0001,96,96,0.41190847754478455,0.40268173813819885,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p0001_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0001_0
deep_ltsf,DLinear,ETTm1,NN,0p0003,96,336,0.4182710647583008,0.4203127920627594,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p0003_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0003_0
deep_ltsf,DLinear,ETTm1,NN,0p0003,96,96,0.38145712018013,0.3580259084701538,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p0003_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p0003_0
deep_ltsf,DLinear,ETTm1,NN,0p005,336,336,0.3853885531425476,0.36894792318344116,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p005_s336_p336_DLinear_ETTm1_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NN,0p005,336,96,0.34715035557746887,0.3027873933315277,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p005_s336_p96_DLinear_ETTm1_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NN,0p005,96,336,0.4254196882247925,0.4225228726863861,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p005_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NN,0p005,96,96,0.37127164006233215,0.34456783533096313,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NN_lr0p005_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NR,0p0001,96,336,0.4441012442111969,0.46220511198043823,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p0001_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,DLinear,ETTm1,NR,0p0001,96,96,0.41227632761001587,0.40521228313446045,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p0001_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0001_0
deep_ltsf,DLinear,ETTm1,NR,0p0003,96,336,0.41939622163772583,0.42717280983924866,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p0003_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,DLinear,ETTm1,NR,0p0003,96,96,0.38192448019981384,0.36027851700782776,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p0003_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p0003_0
deep_ltsf,DLinear,ETTm1,NR,0p005,336,336,0.38381558656692505,0.3674629032611847,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p005_s336_p336_DLinear_ETTm1_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NR,0p005,336,96,0.34625375270843506,0.2984265983104706,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p005_s336_p96_DLinear_ETTm1_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NR,0p005,96,336,0.42453107237815857,0.4288645386695862,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p005_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,NR,0p005,96,96,0.3717612028121948,0.34684062004089355,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_NR_lr0p005_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RN,0p005,336,336,0.39074593782424927,0.37303295731544495,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RN_lr0p005_s336_p336_DLinear_ETTm1_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RN,0p005,336,96,0.3446929156780243,0.29995477199554443,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RN_lr0p005_s336_p96_DLinear_ETTm1_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RN,0p005,96,336,0.4185877740383148,0.41592395305633545,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RN_lr0p005_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RN,0p005,96,96,0.37064218521118164,0.3430735766887665,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RN_lr0p005_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RN_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RR,0p005,336,336,0.389167457818985,0.37202897667884827,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RR_lr0p005_s336_p336_DLinear_ETTm1_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RR,0p005,336,96,0.34378618001937866,0.29566338658332825,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RR_lr0p005_s336_p96_DLinear_ETTm1_ftM_sl336_ll168_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RR,0p005,96,336,0.4182039201259613,0.42230984568595886,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RR_lr0p005_s96_p336_DLinear_ETTm1_ftM_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTm1,RR,0p005,96,96,0.3706144392490387,0.3452014923095703,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm1_RR_lr0p005_s96_p96_DLinear_ETTm1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_RR_lr_0p005_0
deep_ltsf,DLinear,ETTm2,NN,0p005,336,336,0.36962541937828064,0.3088371455669403,analysis_input/extracted_bundle_20260718/server_extracted/tsl/results/long_term_forecast_DLinear_ETTm2_NN_lr0p005_s336_p336_DLinear_ETTm2_ftM_sl336_ll168_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_rev_NN_lr_0p005_0
