model,dataset,seq_len,pred_len,selected_for_reversal,NN,NR,RN,RR,RN_over_NN,NR_over_NN,RR_over_NN,RN_over_NR,interaction,channel_group
PatchTST,ETTm1,96,336,True,0.576465979218483,0.6270835051933924,0.605946863691012,0.5675327479839325,1.0511407186812591,1.087806614439818,0.9845034545721826,0.9662937370743601,0.8610030486708637,selected
PatchTST,ETTm1,336,96,False,0.1955100526101887,0.1955100526101887,0.19609413202852008,0.19609413202852008,1.0029874648926413,1.0,1.0029874648926413,1.0029874648926413,1.0,unselected
PatchTST,ETTm1,336,96,True,0.4346073692043622,0.39553676545619965,0.4316730598608653,0.39042992144823074,0.9932483672587771,0.9101013776648811,0.8983509004069412,1.0913601403474773,0.9937985890776181,selected
PatchTST,ETTm1,336,336,False,0.2437323611229658,0.2454945994541049,0.23935668542981148,0.23935668542981148,0.9820472108299695,1.007230218929566,0.9820472108299695,0.9749977635437113,0.9928216818819733,unselected
PatchTST,ETTm1,336,336,True,0.5638402998447418,0.5010045915842056,0.5807154178619385,0.5297074317932129,1.0299288965720317,0.8885576141367715,0.9394635891387549,1.1591019875200796,1.0265665685094816,selected
PatchTST,ETTm2,96,96,False,0.18421183153986928,0.1874561529839411,0.18373271706514055,0.18373271706514055,0.9973991112800752,1.0176119059071929,0.9973991112800752,0.9801370301292829,0.9826929050211023,unselected
PatchTST,ETTm2,96,96,True,0.17251846690972641,0.17911003281672797,0.17403638611237202,0.17252160112063086,1.0087985896804885,1.0382078859444694,1.0000181673936743,0.9716730178395563,0.9548147077836084,selected
PatchTST,ETTm2,96,336,False,0.31390992528758943,0.31390992528758943,0.3207242283970117,0.3237479282543063,1.021707829413738,1.0,1.0313402099589677,1.021707829413738,1.009427725097063,unselected
PatchTST,ETTm2,96,336,True,0.30636757612228394,0.30206771691640216,0.3075852592786153,0.2999694397052129,1.0039745823358452,0.9859650317428972,0.9791161437575976,1.0182659120893085,0.9891222718791344,selected
PatchTST,ETTm2,336,96,False,0.18844428099691865,0.18844428099691865,0.18461842904798687,0.18399733281694347,0.9796977020013977,1.0,0.976401787539268,0.9796977020013977,0.9966357842267092,unselected
PatchTST,ETTm2,336,96,True,0.16813069333632782,0.1649273360768954,0.16738507896661758,0.1675445934136708,0.9955652691670122,0.9809472191194474,0.9965140218539122,1.0149019740946783,1.0203943284433648,selected
PatchTST,ETTm2,336,336,False,0.2982838088646531,0.2982838088646531,0.3125431148800999,0.3125431148800999,1.0478044922039902,1.0,1.0478044922039902,1.0478044922039902,1.0,unselected
PatchTST,ETTm2,336,336,True,0.28135744730631507,0.2878140956163406,0.28469180564085633,0.276469220717748,1.0118509688172965,1.0229482047546306,0.982626276164479,0.9891517127790492,0.9493321239058156,selected
PatchTST,electricity,96,96,False,0.18056342753101576,0.18056342753101576,0.18187280573089668,0.18187280573089668,1.0072516246384169,1.0,1.0072516246384169,1.0072516246384169,1.0,unselected
PatchTST,electricity,96,96,True,0.19228804502720567,0.19853242146976088,0.19414159699944622,0.19002545212051092,1.0096394550788548,1.0324740752430643,0.9882333147316847,0.9778835898045829,0.9480124068991439,selected
PatchTST,electricity,96,336,False,0.2025967415491616,0.2025967415491616,0.20309421447863485,0.20309421447863485,1.0024554833689294,1.0,1.0024554833689294,1.0024554833689294,1.0,unselected
PatchTST,electricity,96,336,True,0.21256185424139695,0.21828624613248687,0.21340320749710204,0.21222931698044536,1.0039581573030014,1.0269304758914504,0.9984355741431671,0.9776301131111068,0.968419199993545,selected
PatchTST,electricity,336,96,False,0.13554991450831752,0.1355499370914438,0.13537382938384265,0.13537383713522308,0.998700957318095,1.0000001666037663,0.9987010145027894,0.9987007909307819,0.9999998906553281,unselected
PatchTST,electricity,336,96,True,0.14409034964115802,0.13421384236076989,0.14391959972867369,0.13111938371686796,0.9988149802335162,0.9314561502211318,0.9099803286160878,1.072315621080384,0.9781028902457319,selected
PatchTST,electricity,336,336,False,0.16779507638782443,0.16779507638782443,0.16748256601902264,0.16738458993549668,0.9981375474446016,1.0,0.997553644235788,0.9981375474446016,0.9994150072699816,unselected
PatchTST,electricity,336,336,True,0.17796630217934806,0.1701366756913471,0.17790631183210404,0.16718785910357278,0.9996629117618931,0.9560050054863165,0.939435483325865,1.0456670268722787,0.9829993121033158,selected
PatchTST,exchange_rate,96,96,False,0.06790883140638468,0.0660581346601247,0.061986269429325974,0.06104485783725973,0.9127865720201176,0.9727473333301097,0.8989236977433893,0.9383593670673741,1.0124032674274082,unselected
PatchTST,exchange_rate,96,96,True,0.10577506199479098,0.10726118460297579,0.09912951663136478,0.11223654448986049,0.9371728530515684,1.0140498391601793,1.0610870121294538,0.9241881580768463,1.1165341177397208,selected
PatchTST,exchange_rate,96,336,False,0.2680872622877359,0.2623260747641325,0.2488197842612862,0.24247061181813476,0.9281298266018695,0.9785100288822378,0.904446596041154,0.9485133511222995,0.9958843736731116,unselected
PatchTST,exchange_rate,96,336,True,0.4173967204988003,0.38931694999337196,0.3812054097652435,0.4168924577534199,0.913292776497364,0.9327264227858038,0.99879188618258,0.9791646877222618,1.1724942000494842,selected
PatchTST,exchange_rate,336,96,False,0.07403178978711362,0.0675744758918881,0.08043732168152926,0.06918136915192005,1.0865240717917994,0.9127764719211271,0.934481921224092,1.1903506556265464,0.9422521005529853,unselected
PatchTST,exchange_rate,336,96,True,0.1341054383665323,0.15564934909343717,0.12397794798016543,0.14526502229273314,0.9244811358157842,1.160649045924758,1.0832149990494782,0.796520825189836,1.0095217785846313,selected
PatchTST,exchange_rate,336,336,False,0.25509558198973536,0.25509558198973536,0.26622808631509537,0.26622808631509537,1.0436405218723386,1.0,1.0436405218723386,1.0436405218723386,1.0,unselected
PatchTST,exchange_rate,336,336,True,0.43114835396409035,0.502192560583353,0.4598786160349846,0.5684512555599213,1.0666366038667219,1.1647790278359265,1.3184586009280386,0.9157415942219135,1.0612225552054078,selected
PatchTST,illness,96,96,False,1.7225810587406158,1.7225810587406158,1.9422641396522522,1.9362345039844513,1.127531345939823,1.0,1.1240309964861903,1.127531345939823,0.9968955635102852,unselected
PatchTST,illness,96,96,True,2.8538237810134888,2.312423348426819,3.3468023339907327,1.874417781829834,1.1727431652427294,0.8102894662983009,0.6568092235758738,1.4473138477293181,0.6911879199156694,selected
PatchTST,illness,336,96,False,2.976638048887253,2.603939861059189,2.8501625061035156,2.7230015695095062,0.9575106073675914,0.8747922381871761,0.9147909570421023,1.0945577310468961,1.0921275129769188,unselected
PatchTST,illness,336,96,True,4.667855540911357,1.4303564230600994,4.849644581476848,0.8127884268760681,1.0389448728591113,0.3064268828638247,0.17412458885078916,3.390514771906666,0.5469413225065488,selected
PatchTST,weather,96,96,False,0.11698982157130637,0.11698982157130637,0.11724363129310814,0.1173640762307596,1.002169502597686,1.0,1.0031990360736223,1.002169502597686,1.0010273047356437,unselected
PatchTST,weather,96,96,True,0.24105416225502263,0.24107727510854599,0.23968417047290128,0.2400475333211943,0.9943166640670905,1.00009588240795,0.9958240549575602,0.9942213357313855,1.0014199883069221,selected
PatchTST,weather,96,336,False,0.1911423017895272,0.1911889425722289,0.19112604903586375,0.19056127685524354,0.9999149703989577,1.000244010782883,0.9969602493595403,0.9996710398858899,0.9968017973135253,unselected
PatchTST,weather,96,336,True,0.3747316238004714,0.3737571088946424,0.373788100213278,0.3730149685288779,0.9974821351408127,0.9973994324366179,0.9954189741068995,1.0000829183389375,1.000533586283262,selected
PatchTST,weather,336,96,False,0.09775240047284482,0.09784061481795185,0.09667668285758485,0.09706387219590723,0.9889954864529511,1.0009024263821689,0.9929564054324286,0.9881037955195531,1.0030997682730065,unselected
PatchTST,weather,336,96,True,0.21002757319947696,0.20905744007905008,0.2067064719565678,0.21027434978168452,0.9841873083980507,0.9953809249630977,1.0011749723069607,0.9887544393464623,1.021981208348528,selected
PatchTST,weather,336,336,False,0.168638059112709,0.168638059112709,0.16604576599043366,0.16596073036568912,0.9846280659543005,1.0,0.984123816645503,0.9846280659543005,0.9994878783916149,unselected
PatchTST,weather,336,336,True,0.33632028007414194,0.33188545891316606,0.3288552251644432,0.3259178685606457,0.9778037324777054,0.9868136968725222,0.9690699249203675,0.9908696399093649,1.0043110843062453,selected
TimesNet,ETTh1,96,96,False,0.4908491484820843,0.670421838760376,0.5866157375276088,0.5460587963461876,1.1951039119486624,1.3658408919188458,1.112477831600269,0.8749949712441849,0.6815309556910937,unselected
TimesNet,ETTh1,96,96,True,0.2531950250267982,0.3483147844672203,0.3639610434571902,0.2877424707015355,1.4374731234101796,1.375677837391768,1.1364459892965149,1.0449198819220444,0.5746882612292716,selected
TimesNet,ETTh1,96,336,False,0.6211734041571617,0.7382135652005672,0.7572247050702572,0.6516715660691261,1.219023061841639,1.1884178560449015,1.0490976621147292,1.025752899656517,0.7241604946527659,unselected
TimesNet,ETTh1,96,336,True,0.32434335847695667,0.3997720256447792,0.4209461063146591,0.32603002339601517,1.2978409926175989,1.232558075250927,1.005200244971806,1.0529653885504593,0.6283819578558502,selected
TimesNet,ETTh1,336,96,False,0.5516718924045563,0.6827550940215588,0.7376121357083321,0.5819597169756889,1.337048607811653,1.2376108034898314,1.0549018809697155,1.0803465871834874,0.6375008655772184,unselected
TimesNet,ETTh1,336,96,True,0.25139061858256656,0.34520740807056427,0.37318029751380283,0.28404464324315387,1.4844638977298819,1.3731912909756598,1.129893568999125,1.0810321238457332,0.5542897611928994,selected
TimesNet,ETTh1,336,336,False,0.611963763833046,0.8869133442640305,0.894820399582386,0.6140571981668472,1.4622114126131627,1.449290622550644,1.003420846882647,1.0089152512694652,0.4734972577859267,unselected
TimesNet,ETTh1,336,336,True,0.323994276424249,0.3740541934967041,0.48274104048808414,0.31268397718667984,1.4899678038014683,1.1545086463407304,0.9650910523408165,1.2905644392737912,0.561040503165466,selected
TimesNet,ETTh2,96,96,False,0.3295518683735281,0.3544403729029,0.384424231480807,0.31995898019522423,1.1665059991257103,1.0755222680187089,0.9708911127536655,1.0845949301213527,0.7738631066019163,unselected
TimesNet,ETTh2,96,96,True,0.3288304756085078,0.41096843779087067,0.3675507456064224,0.33646249274412793,1.1177514642651716,1.2497881682966423,1.023209579712759,0.8943527332224422,0.7324583615611632,selected
TimesNet,ETTh2,96,336,False,0.4430064167827367,0.4390076329000294,0.4706999994814396,0.432580316439271,1.0625128252087703,0.9909735305602392,0.9764651256765452,1.072190923816186,0.9273859281449062,unselected
TimesNet,ETTh2,96,336,True,0.5075351794560751,0.5144556065400442,0.5093913873036703,0.48460620641708374,1.0036572988882948,1.0136353643335339,0.954822889196441,0.9901561589144043,0.9385461231861852,selected
TimesNet,ETTh2,336,96,False,0.3330345554277301,0.39875403419137,0.3421275787986815,0.3293054127134383,1.0273035431992121,1.1973353145869012,0.9888025351918742,0.8579915172331214,0.8038869773330968,unselected
TimesNet,ETTh2,336,96,True,0.36605309943358105,0.38936612010002136,0.43121380110581714,0.32212676604588825,1.1780088784197258,1.063687537962427,0.8800001052971194,1.1074764311672671,0.7022958293624202,selected
TimesNet,ETTh2,336,336,False,0.3629514980129897,0.38788937870413065,0.4001132291741669,0.3673993912525475,1.1023875954903684,1.0687085762909523,1.0122547868349028,1.0315137540266608,0.859203874676981,unselected
TimesNet,ETTh2,336,336,True,0.4052520344654719,0.409685750802358,0.4245977600415547,0.43871242304642993,1.047737516238752,1.0109406393054488,1.082566861447327,1.0363986524061235,1.0220604393613708,selected
TimesNet,ETTm1,96,96,False,0.22968128602951765,0.24901013914495707,0.2664769329130649,0.26405287627130747,1.1602030688683032,1.0841551066243829,1.149649067348798,1.0701449098742917,0.9139866696502217,unselected
TimesNet,ETTm1,96,96,True,0.4957858969767888,0.5452139029900233,0.5209561387697855,0.5043246845404307,1.050768369867881,1.099696272755311,1.0172227318600828,0.9555078032911395,0.8803113726158507,selected
TimesNet,ETTm1,96,336,False,0.27093247510492796,0.2818192597478628,0.29866412188857794,0.292468398809433,1.102356303993864,1.0401826493435997,1.0794881591664658,1.059771862844952,0.9414262152313997,unselected
TimesNet,ETTm1,96,336,True,0.633798306186994,0.698421041170756,0.6059723695119222,0.6163242210944494,0.9560965430114892,1.1019610408436402,0.9724295806379308,0.8676318922123781,0.9229754996218794,selected
TimesNet,ETTm1,336,96,False,0.21116478275507686,0.2566731981933117,0.2421787194907665,0.2825055178254843,1.1468707818181108,1.2155113880472133,1.3378439062594694,0.9435294420899031,0.9596921096116555,unselected
TimesNet,ETTm1,336,96,True,0.459100844959418,0.5600012143452963,0.49079832434654236,0.537586842974027,1.069042520254839,1.2197782262735704,1.1709558997251395,0.876423678688519,0.8979759040852662,selected
TimesNet,ETTm1,336,336,False,0.24912734702229491,0.2942349826917052,0.3035590033978224,0.37620437145233154,1.218489286809032,1.1810625618125077,1.5100886191296543,1.0316890283433318,1.0493196753500644,unselected
TimesNet,ETTm1,336,336,True,0.5719439586003622,0.9033017555872599,0.6466508656740187,1.141417960325877,1.1306192782531985,1.579353609744883,1.9956814704697785,0.7158746915681728,1.1176233359828862,selected
TimesNet,ETTm2,96,96,False,0.19174353173002598,0.22184098395518956,0.2215007548220455,0.19729654525872317,1.1551928392239983,1.156967236149278,1.0289606302679133,0.9984663377926021,0.7698803049405571,unselected
TimesNet,ETTm2,96,96,True,0.17704073588053384,0.2823177178700765,0.2637164493401845,0.1713747357328733,1.4895806212539637,1.5946483529111797,0.9679960653152507,0.934112287849917,0.40751598580537857,selected
TimesNet,ETTm2,96,336,False,0.306923049967736,0.34934379043988883,0.31764529971405864,0.31019377498887474,1.0349346513644047,1.138212951020173,1.0106564984985082,0.9092627618028765,0.8579601606604667,unselected
TimesNet,ETTm2,96,336,True,0.30953263739744824,0.37126924097537994,0.4043177217245102,0.31096454461415607,1.3062200003334554,1.1994510307443291,1.00462602983888,1.0890148633436665,0.6412178082554629,selected
TimesNet,ETTm2,336,96,False,0.20134863560087973,0.21408466214779762,0.21924072306137526,0.21735173219349233,1.0888612302094853,1.0632536024339578,1.079479538288675,1.0240842144497866,0.9324059089538328,unselected
TimesNet,ETTm2,336,96,True,0.16475433607896164,0.20988702277342478,0.22311983009179434,0.2056907961765925,1.3542577112195695,1.2739392951262445,1.248469697805169,1.0630472867903535,0.7236489809967281,selected
TimesNet,ETTm2,336,336,False,0.31541288550943136,0.31729348143562675,0.3638995767105371,0.3713576064910739,1.153724509773257,1.0059623306865157,1.1773698017799268,1.1468863938333567,1.01444628285957,unselected
TimesNet,ETTm2,336,336,True,0.2937445739905039,0.31131366888682044,0.4015749941269557,0.3672928512096405,1.3670890620091511,1.0598107895497144,1.2503817388692062,1.2899369165603525,0.8630132772424485,selected
TimesNet,electricity,96,96,False,0.26678630642546625,0.41961294468145194,0.3580940622165336,0.9379436864245753,1.3422505338240687,1.5728428880163752,3.5157115033061657,0.8533913616234594,1.6653069774566975,unselected
TimesNet,electricity,96,96,True,0.2854390681951173,1.6887522645892232,0.6993338645639084,1.0618945107481808,2.450028543695587,5.916331899720345,3.7202143261703147,0.41411276196512836,0.2566517839451226,selected
TimesNet,electricity,96,336,False,0.29083947976183444,0.6330730033031902,0.42149694708193314,0.9870252015057558,1.4492425424054973,2.176709309965784,3.393711205624563,0.6657951687762471,1.0758045417462037,unselected
TimesNet,electricity,96,336,True,0.3013981224776898,1.6371381293257172,0.6698990331102465,0.9881088256733335,2.2226383747955625,5.431812633295026,3.2784173224120714,0.40918907275475624,0.27155052488493225,selected
TimesNet,electricity,336,96,False,0.25553781402684883,0.500765703387142,0.39324946275779177,0.8287029535688969,1.5389090818334772,1.959654015567839,3.2429758261993538,0.7852963174152735,1.0753537327548068,unselected
TimesNet,electricity,336,96,True,0.27529165604437644,1.3997013961970552,0.7128583714088791,0.8617963585259645,2.589465956403589,5.084430877089229,3.130484849809777,0.5092931773488923,0.23777109241948316,selected
TimesNet,electricity,336,336,False,0.2873968768471516,0.9843012381414449,0.37988681286018083,0.9577912710468222,1.3218195584714683,3.4248849498282232,3.33264328253717,0.3859456822156215,0.7361573789669312,unselected
TimesNet,electricity,336,336,True,0.3020215663408549,1.3069296143503137,0.6968564284536513,0.9087808220136679,2.307306848634757,4.327272486479796,3.0089931425229346,0.533201192169836,0.301371097325377,selected
TimesNet,exchange_rate,96,96,False,0.08600458293221888,0.09800451598130165,0.0868162778206169,0.08792984532192345,1.0094378097157652,1.13952666985828,1.022385579047827,0.8858395651602488,0.888813522354034,unselected
TimesNet,exchange_rate,96,96,True,0.13163899257779116,0.13007880933582777,0.13746831752359862,0.1519169472157955,1.0442826614793688,0.9881480159380481,1.1540421590967525,1.0568079322489274,1.1183599455887572,selected
TimesNet,exchange_rate,96,336,False,0.27517126128077507,0.26766042318195105,0.27204797556623816,0.2967329416424036,0.9886496660298039,0.9727048600065825,1.0783573119564538,1.016392234354739,1.1213448109900654,unselected
TimesNet,exchange_rate,96,336,True,0.44499511644244194,0.3950115703046322,0.4071919023990631,0.39706340432167053,0.9150480249185645,0.8876761917357471,0.8922871052968709,1.0308353805561632,1.0985154188332729,selected
TimesNet,exchange_rate,336,96,False,0.13158504199236631,0.1661974196322262,0.15279074292629954,0.17334394250065088,1.161155862496616,1.2630418861884611,1.3173529443468746,0.9193328227622671,0.898243067279416,unselected
TimesNet,exchange_rate,336,96,True,0.21896841190755365,0.251016104593873,0.242203377187252,0.2388305719941854,1.1061110371002185,1.1463576065932726,1.0907078784268545,0.9648917848483092,0.8601805281411695,selected
TimesNet,exchange_rate,336,336,False,0.3794907024130225,0.36382173607125873,0.36904551601037383,0.3543481854721904,0.9724757778353142,0.9587105395675536,0.9337466852785552,1.0143580754561954,1.001527268911332,unselected
TimesNet,exchange_rate,336,336,True,0.5282699763774872,0.6199461221694946,0.5348250307142735,0.7201684452593327,1.0124085309215116,1.1735403295501659,1.3632583290039564,0.8626959853263686,1.147425096881385,selected
TimesNet,illness,96,96,False,2.7635224163532257,2.8686349391937256,3.04293292760849,3.329305112361908,1.1011066563462066,1.0380357048014133,1.2047324431532187,1.0607599057075396,1.0540201802385063,unselected
TimesNet,illness,96,96,True,5.5573753118515015,3.3567792971928916,7.231545050938924,3.9638026555379233,1.3012518761360485,0.6040224222456811,0.7132508483069031,2.1543105490987466,0.9074607872095021,selected
TimesNet,illness,336,96,False,3.5165480971336365,3.5584024786949158,4.1432204246521,4.1553122997283936,1.1782066703507534,1.011902121172577,1.1816452341759291,1.1643484539645645,0.9911220181922678,unselected
TimesNet,illness,336,96,True,6.120730638504028,2.4065593481063843,7.611464738845825,1.4529783725738525,1.2435549264272392,0.3931817115047188,0.23738642629256038,3.1627995149319514,0.4855093536840478,selected
TimesNet,weather,96,96,False,0.11738119117746294,0.1411957124205814,0.13553005027775225,0.13342197345231063,1.1546147122740553,1.2028819183400041,1.1366554736235075,0.9598736955556216,0.8184059232846298,unselected
TimesNet,weather,96,96,True,0.2400097445934079,0.2841087553882971,0.27431322803022334,0.24715368661563838,1.142925377863002,1.183738418077965,1.0297652165512396,0.9655219095775981,0.7611400935382292,selected
TimesNet,weather,96,336,False,0.1922348986263387,0.21149161226243116,0.20230581684419036,0.19807791171214453,1.0523886052418987,1.1001728290424684,1.0303951734443564,0.9565666206807174,0.8899523693276357,unselected
TimesNet,weather,96,336,True,0.3840568646788597,0.40366662706946943,0.40465997632127254,0.3846960017341189,1.0536459923965706,1.0510595284034487,1.001664172975514,1.0024608158940822,0.9044823721402154,selected
TimesNet,weather,336,96,False,0.10945899854414161,0.16806490844729438,0.11864073563959784,0.12799314760857003,1.083882889644322,1.5354142709383434,1.169325037785305,0.7059221150666554,0.7026310141091958,unselected
TimesNet,weather,336,96,True,0.23706006532302126,0.32829028496053064,0.2650252486462704,0.24673323158640414,1.11796665661567,1.3848401016560838,1.0408047059727334,0.8072893435702296,0.672265408466764,selected
TimesNet,weather,336,336,False,0.18569476627321402,0.23254300488836382,0.1906115240893665,0.21369863992070098,1.0264776327024663,1.2522862628568738,1.1508059392814802,0.8196828977112115,0.8952596019813988,unselected
TimesNet,weather,336,336,True,0.37862934669246895,0.47180391068104643,0.4139172012452036,0.3672084281686693,1.0931989420814658,1.246083841103463,0.9698361507802616,0.8773076947321533,0.7119539460860753,selected
iTransformer,ETTh1,96,96,False,0.4942509531974792,0.49606944248080254,0.4921154007315635,0.4929887689650059,0.9956792142693908,1.0036792833105508,0.9974462684911222,0.9920292575784043,0.9981024208378176,unselected
iTransformer,ETTh1,96,96,True,0.2625206212202708,0.2617552578449249,0.2639119861026605,0.2585872287551562,1.005300021293269,0.9970845590270652,0.9850168247856833,1.00823948399544,0.9826887090360134,selected
iTransformer,ETTh1,96,336,False,0.6266000233590603,0.6302944459021091,0.622217383235693,0.6221357211470603,0.993005681519332,1.005895982134255,0.9928753558161906,0.9871852548932811,0.9940081023242714,unselected
iTransformer,ETTh1,96,336,True,0.3123470072944959,0.3110668609539668,0.30928477644920344,0.30377162744601566,0.9901960615156296,0.9959015251927095,0.9725453433258128,0.9942710563918697,0.9862165054216334,selected
iTransformer,ETTh1,336,96,False,0.5009266920387745,0.5003651175647974,0.4916284345090389,0.4934809450060129,0.9814378876639781,0.9988789288275067,0.9851360545343325,0.9825393842434929,1.0048946694147372,unselected
iTransformer,ETTh1,336,96,True,0.2590637331207593,0.2560167486468951,0.2585035264492035,0.2505830166240533,0.997837571995094,0.988238475385345,0.9672639763407067,1.0097133403007872,0.9808969919869995,selected
iTransformer,ETTh1,336,336,False,0.5761613361537457,0.5928909331560135,0.5813620388507843,0.5780374221503735,1.0090264694464866,1.0290363062435754,1.0032561816958283,0.9805547805498394,0.9662257061309822,unselected
iTransformer,ETTh1,336,336,True,0.3030354330937068,0.28834643214941025,0.30359423408905667,0.28376015772422153,1.0018440120669885,0.9515271174913915,0.9363926681025291,1.0528801477652603,0.9822832263760899,selected
iTransformer,ETTh2,96,96,False,0.29393150634132326,0.3061058723833412,0.29394333343952894,0.29774328554049134,1.0000402375994084,1.041419057771509,1.012968256607176,0.9602668878936732,0.9726416002063292,unselected
iTransformer,ETTh2,96,96,True,0.3089868625005086,0.3243648906548818,0.30836350719134015,0.31424282987912494,0.9979825831295095,1.0497691974018728,1.0170103263811343,0.9506685713387927,0.9707526285424606,selected
iTransformer,ETTh2,96,336,False,0.40128079941496253,0.4101257650181651,0.39014726923778653,0.3930921852588653,0.9722550139617747,1.022041836081113,0.9795938052156106,0.9512869039586096,0.9858189565665297,unselected
iTransformer,ETTh2,96,336,True,0.4529741605122884,0.4633760352929433,0.44755534331003816,0.45018553733825684,0.988037248755819,1.0229635058407989,0.9938437477959499,0.9658577682531566,0.9832968586019247,selected
iTransformer,ETTh2,336,96,False,0.29623637488111854,0.31490053143352265,0.29660885152406985,0.29765000008046627,1.001257362952476,1.0630042700188123,1.0047719501020596,0.9419128325183082,0.944032119052164,unselected
iTransformer,ETTh2,336,96,True,0.32148884733517963,0.2848639786243438,0.31706581513086957,0.27634773651758826,0.9862420353272825,0.8860773273647927,0.8595873194614185,1.1130428517569468,0.9836370238556505,selected
iTransformer,ETTh2,336,336,False,0.4070938276126981,0.43426647409796715,0.3702902290970087,0.3757677976973355,0.9095943096668524,1.0667478714787113,0.9230496072635972,0.8526797512199251,0.951295674643397,unselected
iTransformer,ETTh2,336,336,True,0.4547841101884842,0.39627928535143536,0.41898161172866816,0.3567824214696884,0.9212758369130843,0.871356928427421,0.7845094265096922,1.0572887032364044,0.9772651164990438,selected
iTransformer,ETTm1,96,96,False,0.23782604001462454,0.23967940080910916,0.23971733637154097,0.23824683297425508,1.0079524359771543,1.007792926268169,1.0017693308924651,1.0001582762736545,0.9861804462160303,unselected
iTransformer,ETTm1,96,96,True,0.4782806560397148,0.5023412257432938,0.49398645261923474,0.47824036081631977,1.032838034282147,1.0503063826641172,0.9999157498366572,0.98336833073635,0.9217543205164732,selected
iTransformer,ETTm1,96,336,False,0.27247944660484785,0.2765827402472496,0.27616176195442677,0.2750799553468823,1.0135141031569954,1.0150590941574849,1.0095438711962952,0.9984779299950297,0.9813051402403482,unselected
iTransformer,ETTm1,96,336,True,0.6110016306241354,0.6329216510057449,0.6029594292243322,0.5993495881557465,0.9868376760441898,1.035875551361816,0.9809296049562316,0.9526604568925692,0.9595874006808609,selected
iTransformer,ETTm1,336,96,False,0.20761732384562492,0.21293882373720405,0.20845343405380842,0.2091986713930964,1.0040271697597123,1.025631290265238,1.007616645461856,0.9789357825657419,0.9784949891647438,unselected
iTransformer,ETTm1,336,96,True,0.4364461700121562,0.4575253948569298,0.445172352095445,0.4329047078887622,1.0199937190032982,1.0482974219803245,0.9918856840391214,0.9730003123316299,0.9276402983489773,selected
iTransformer,ETTm1,336,336,False,0.24438342638313768,0.24319082219153634,0.24543846119195217,0.24595025647431612,1.004317129129536,0.9951199465149834,1.0064113598633404,1.0092422854619307,1.006999439657875,unselected
iTransformer,ETTm1,336,336,True,0.5601534595092138,0.5597476611534754,0.5621214757363001,0.5557480752468109,1.0035133519104045,0.9992755586012199,0.9921353975636199,1.0042408655677684,0.9893786272938516,selected
iTransformer,ETTm2,96,96,False,0.1902942728484049,0.21168856450822202,0.19867708988022054,0.18617933220230037,1.044051861920688,1.112427406981715,0.9783759091405624,0.9385348251653144,0.8423876634508488,unselected
iTransformer,ETTm2,96,96,True,0.1735944847265879,0.20727828145027158,0.18489314615726468,0.17437878251075742,1.0650865230452007,1.194037251683058,1.0045179879153696,0.892004434153043,0.7898687873635399,selected
iTransformer,ETTm2,96,336,False,0.31266635493375355,0.34011344355531037,0.3112051209900528,0.30818218947388226,0.9953265392305791,1.0877839530491606,0.9856583051258541,0.9150038814606386,0.9103704525599242,unselected
iTransformer,ETTm2,96,336,True,0.3088263620932897,0.35225722193717957,0.3145215014616648,0.31117504338423413,1.0184412345169378,1.140631970501179,1.0076051839455176,0.8928745299585528,0.8673789502468197,selected
iTransformer,ETTm2,336,96,False,0.17930396948941046,0.18291851424146438,0.18263938836753363,0.1841174665605649,1.018602035903729,1.0201587547802025,1.0268454573809016,0.9984740425260491,0.9881725493763251,unselected
iTransformer,ETTm2,336,96,True,0.16747014721234632,0.16509627054135004,0.16492941975593567,0.17498305936654404,0.9848287739713449,0.9858250756298298,1.0448612023053374,0.9989893727770636,1.0762124543058205,selected
iTransformer,ETTm2,336,336,False,0.3019750392995775,0.3052246274892241,0.2997255187947303,0.2986498756799847,0.9925506409070601,1.0107611152139724,0.988988614332809,0.9819834043545915,0.9858029008653065,unselected
iTransformer,ETTm2,336,336,True,0.28882938623428345,0.2850206444660822,0.282890573143959,0.27632762491703033,0.9794383349708495,0.9868131777799376,0.9567157570763511,0.9925266068845174,0.9898534207789574,selected
iTransformer,electricity,96,96,False,0.18979177436565756,0.19540471484109478,0.19372030379979505,0.19919189102716323,1.020699155415285,1.0295742030664785,1.0495285777949215,0.9913798853693498,0.9987087635263692,unselected
iTransformer,electricity,96,96,True,0.20263498689233894,0.2093890496309292,0.20739300214418316,0.20918509401229027,1.0234807193210527,1.033331177612377,1.032324660318563,0.9904672785407629,0.9761062715833706,selected
iTransformer,electricity,96,336,False,0.2192808876959433,0.2228415723172774,0.2208536516713059,0.22493230213659887,1.0071723714359613,1.0162380071457544,1.0257724897962464,0.9910792199799187,1.0021940276505132,unselected
iTransformer,electricity,96,336,True,0.23113582221807571,0.237260124389752,0.23295710750029736,0.23640412695737606,1.007879718793668,1.0264965513043582,1.022793112243457,0.9818637164566854,0.9886022486353453,selected
iTransformer,electricity,336,96,False,0.14778584674556058,0.15351245045569367,0.1485612687440762,0.15518562354563922,1.0052469300382374,1.0387493378847872,1.0500709436189695,0.9677473605761608,1.0056228337251725,unselected
iTransformer,electricity,336,96,True,0.156625653876474,0.1517558485092564,0.15773598770598266,0.15042440906057092,1.007089093019106,0.9689079965721435,0.9604072215347697,1.0394063178155633,0.9842490045743695,selected
