model,dataset,seq_len,pred_len,mse_RN_vs_NN,mse_NR_vs_NN,mse_RR_vs_NN,mse_RN_vs_NR,mse_train_main,mse_test_main,mse_interaction,mse_abs_log_interaction,mae_RN_vs_NN,mae_NR_vs_NN,mae_RR_vs_NN,mae_RN_vs_NR,mae_train_main,mae_test_main,mae_interaction,mae_abs_log_interaction
TimesNet,electricity,336,336,1.3424230924135105,1.3937833047344323,0.9745068967228864,0.9631505039940855,0.9688120605795327,1.0058781639649976,0.5208351002841987,0.6523217934997835,1.1659754151864743,1.2306315045185354,0.9990530390232853,0.9474610481735092,0.9729151245272795,1.0268655649779375,0.6962594824429107,0.3620328685257935
TimesNet,exchange_rate,96,96,0.9262799369832696,1.006582966365114,0.9434793619937725,0.9202221455506765,0.9317781939800334,1.01255788994563,1.011906930476927,0.011836600704257913,0.9620356081496071,1.0244162190670096,0.9805117270628,0.9391061857901705,0.9595856543969792,1.0218074046542214,0.9949132149316385,0.005099766801764722
TimesNet,exchange_rate,96,336,0.9512984217710638,0.9189949559681478,0.9231481150038257,1.0351508630086927,0.9775467088231937,0.944351923720499,1.0559454502453574,0.05443652698517906,0.9722504020487975,0.9726979176969577,0.9779017758595494,0.9995399232999083,0.9886616539734401,0.9891167235316081,1.0340442339336335,0.03347755460413799
TimesNet,exchange_rate,336,96,0.9230373075171673,0.9485330667244063,0.9535484483745341,0.9731208535562349,0.9632849422623868,0.9898924051849234,1.0891082143499873,0.08535920939957695,0.9718670321978744,0.9908209127107532,0.9821932589425346,0.9808705283974845,0.981531670852964,1.0006740364159574,1.0199876996959771,0.019790568101876876
TimesNet,exchange_rate,336,336,0.9418670794515723,1.1130798006556057,0.920074531384477,0.8461810904274888,0.8823546170568144,1.04274915504322,0.8776211686060823,0.13054024929324254,0.9664199262644135,1.0286014541787076,0.9413079255952923,0.9395475014528896,0.9404273015979807,1.0009364083707641,0.946931809001761,0.05452819577861928
TimesNet,illness,96,96,1.06395605913767,0.6938770287055869,0.6290752490162818,1.5333495923945746,0.9821365875806842,0.6405170695920155,0.8521114399165666,0.16003796268199788,1.0375138582463554,0.9433372728466205,0.8769360470449212,1.0998334191922123,0.9820812446199746,0.8929363551630188,0.8959979614288174,0.10981714120084686
TimesNet,illness,336,96,1.1258850532174476,0.27585117711880125,0.24971166455672109,4.0814944673321465,1.0095527610365682,0.24734880057217337,0.8040257067029125,0.21812403680322728,1.0756399957406988,0.608200622113825,0.5655606907141592,1.768561156682593,1.0001143281363585,0.5654960386059472,0.864500828577916,0.14560301541169074
TimesNet,weather,96,96,1.159812486433916,1.1766443800589994,0.9868993778938377,0.9856950035963803,0.9862970069113726,1.0006107399477484,0.723169115443286,0.3241121762318828,1.1226218752006054,1.1248526727597878,0.9902500229356189,0.9980168091224701,0.994125831131884,0.9961012901235528,0.7841799174770133,0.2431167983819229
TimesNet,weather,96,336,1.0824308964342886,1.095950869805842,0.9870725241868616,0.9876637048757956,0.9873680702855947,0.9997006728213851,0.832066040778743,0.18384346537504218,1.0608810357570126,1.059628926525536,0.9889451156685961,1.0011816487830152,0.9950445726001398,0.9938701671266793,0.8797346510317261,0.12813494989856916
TimesNet,weather,336,96,1.2206820458128456,1.264151606329494,0.9511127582478126,0.9656136492656417,0.9583357769356106,0.992462956239728,0.6163541005142928,0.4839336421077485,1.1661719122872056,1.1845716804636264,0.9666229906974453,0.984467155107727,0.9755042725245423,0.9908957017644701,0.6997343558579127,0.3570545075954575
TimesNet,weather,336,336,1.1525526022925758,1.0952609501528792,0.9901262017335386,1.0523086777919908,1.0207440395091347,0.970004392295722,0.7843541413256135,0.24289464974786684,1.076774125241962,1.0619553018334722,0.991964805463457,1.01395428167542,1.0028992779790986,0.9890971379123185,0.8674918740733539,0.14214913426741022
iTransformer,ETTh1,96,96,1.0005902426950422,0.9937509908439714,0.9868547168028896,1.0068822591515227,0.9968181914014359,0.9900047223410534,0.9924745592269544,0.0075538997700239415,0.9996062777589795,0.9956470861646478,0.9909573115060156,1.0039765009603785,0.9974456647892722,0.993495030844986,0.9956817439542598,0.004327606641933435
iTransformer,ETTh1,96,336,0.9864501406692956,0.9980643656144592,0.9916148026572122,0.9883632505624891,0.9899876916710447,1.0016435668845751,1.0071851458822854,0.007159455706648611,0.9871171827336473,0.9919618944594065,0.9865560645268809,0.9951160304112292,0.9908268035888584,0.9956897219105211,1.007530192691609,0.007501982321789531
iTransformer,ETTh1,336,96,0.992684309741055,0.9520304510874656,0.9408753410833873,1.042702267146132,0.9904811210969838,0.9499174906446911,0.9955660753047109,0.004443783692886412,0.9914376900031934,0.9798457419875287,0.9732089299127824,1.0118303805578126,0.9923317801602003,0.9807293783896242,1.0018044367619474,0.0018028107216975005
iTransformer,ETTh1,336,336,0.9814691896609822,0.920997304262789,0.9447004186842618,1.0656591339825883,1.003358674676239,0.9415380985160615,1.0451029606662519,0.044115407516663915,0.9751075669639387,0.9495901072776416,0.9592587644521688,1.0268720782690677,0.9924898191169603,0.9665174855956126,1.0359697342609655,0.035337929376736035
iTransformer,ETTh2,96,96,1.003939985182314,0.9850678718597152,1.0128173381279473,1.0191581858080196,1.0159828152490504,0.9968843202133028,1.0241350290600595,0.023848382240445627,1.006831538902343,1.0117231431758367,1.0232098589541454,0.9951650762301052,1.0090900441910509,1.0139926212178751,1.0044913936826978,0.004481337473777036
iTransformer,ETTh2,96,336,1.0102855636123929,1.0215200175785542,1.0185077565370249,0.9890022184853589,1.0036465666556447,1.0148071944597994,0.9869003707036152,0.013186186179952611,0.9999217043781413,1.0200086901953602,1.0199297071668127,0.9803070444298159,0.9999221353479809,1.0200091298227627,1.0000008620073562,8.620069846334706e-07
iTransformer,ETTh2,336,96,0.994435381061958,0.8640332473921138,0.8715229326844229,1.1509225878326244,1.0015265493438674,0.8701945377837321,1.014312546479403,0.014211088917515949,0.9953385187187737,0.9561249527929059,0.9573992450992329,1.0410130138443958,0.9983311442568052,0.9589996772182806,1.0060223217667041,0.006004260066278119
iTransformer,ETTh2,336,336,0.9957118016057852,0.8022696805600139,0.8211836110236751,1.2411185736331722,1.0095475382589179,0.8134174765458808,1.0279837250948347,0.027599335287841358,0.9924576018582657,0.9179074891969782,0.9246088570745339,1.08121745768357,0.99985160788881,0.9247460820979709,1.0149559022422154,0.014845165483160136
iTransformer,ETTm1,96,96,1.0923742029262615,1.0535583523596193,0.9892617561201934,1.0368426205152357,1.0127728035404413,0.9767854672459033,0.8595698820602364,0.15132315198413923,1.0316571109472479,1.0147846644311465,0.9895167603311222,1.016626627409234,1.0029801029035124,0.9865766603610429,0.9451786066197322,0.056381367632965765
iTransformer,ETTm1,96,336,1.0593108598747092,1.0673897418885208,0.9989182595454044,0.992431178887369,0.9956694360744255,1.0032629539014353,0.8834531070633533,0.12391706495995604,1.0207891370772955,1.0280571158832763,0.9973541589289905,0.9929303744960353,0.9951398085347308,1.0022251651227982,0.9503774427306473,0.05089606515600585
iTransformer,ETTm1,336,96,1.0288442726652203,1.002721312538017,0.978985194779222,1.0260520643179338,1.00224237589513,0.9767948535451453,0.9489563447781303,0.0523924827178348,1.0187089897023431,1.0092479238095684,0.9936467263659685,1.0093743724109556,1.0014796756918485,0.9921786237743979,0.9664602640615921,0.03411509441059231
iTransformer,ETTm1,336,336,1.0376328638035082,0.9959060808351233,0.9950649043918037,1.0418983112678604,1.0182123764164994,0.9772665579786399,0.9629180036083604,0.037787017633340574,1.018082228122405,0.9952758649558094,0.9958893563026427,1.0229146149018775,1.009311536339101,0.9867016480509654,0.9828443869064875,0.017304475632448503
iTransformer,ETTm2,96,96,1.0087526963391156,1.0359849542982227,1.0074409993380944,0.9737136549656225,0.9904337724591761,1.0171714932909552,0.9640098344326328,0.0366537827300259,1.0058737722327054,1.0316441722791116,1.0045144628313596,0.9750200691877372,0.9896573957940773,1.0150123336625616,0.9680165459010023,0.03250609897870529
iTransformer,ETTm2,96,336,0.99704564214396,1.013186500908357,1.0007121442308287,0.9840692125784087,0.9923557889138767,1.0084207251172466,0.9906146256816312,0.009429694469366546,0.9986776555568887,1.019529265091908,1.0078304849933195,0.9795478067683131,0.9935885170277742,1.0143338693246464,0.9898342138951576,0.010217810588574077
iTransformer,ETTm2,336,96,1.0111864593950073,1.0335264035906586,1.0020760255034444,0.9783847378083054,0.9901595272864753,1.012034927593563,0.9588437689885733,0.04202712770519751,1.0195990912894914,1.0280063849616083,1.017062343837181,0.9918217495580722,1.0043627598005744,1.0126444194716342,0.9703364000351674,0.030112463447404703
iTransformer,ETTm2,336,336,0.9951940533286296,0.9990237660355805,0.9765132902741571,0.9961665449440223,0.9862909664314716,0.9900864182172413,0.9821878697969093,0.01797267548694551,1.0000521439519534,1.0185550228492872,0.9987221232177332,0.9818341881564981,0.9902421547497446,1.0085635300691997,0.9804772704581434,0.01971581519715279
iTransformer,electricity,96,96,1.0176734762051196,0.9988597001971524,0.985639999029351,1.0188352538442125,1.0021001839187926,0.983574312076191,0.9696285009610378,0.030842269543572734,1.0132390093255859,1.00957219832249,1.0014699923958608,1.003632044354221,1.0025504355530768,0.998922305433322,0.9790134465053633,0.021209901606866057
iTransformer,electricity,96,336,1.0124088583394553,1.0094119251290776,0.9996642545609872,1.002968989305327,1.0013152585682974,0.9983511646375279,0.9782048133816746,0.022036210237100853,1.0106177221555783,1.013420918707573,1.0062023669011564,0.9972339266929979,1.001708109876639,1.0044865934299672,0.9824457092228611,0.017710194553925106
iTransformer,electricity,336,96,1.0112382119054009,0.9401998416250432,0.9305736962997677,1.07555667118341,1.000442275737596,0.9301623080788783,0.9787620610780767,0.021466708812487297,1.0089625242637077,0.992436025677208,0.9841053054084267,1.0166524573462783,1.0002465081323637,0.9838627752332018,0.9827974402087363,0.017352242928720386
iTransformer,electricity,336,336,1.0098118660878497,0.9698919113939513,0.9649815577940308,1.041159178899146,1.002346949097792,0.9627220980346238,0.9852698795217157,0.014839685976130761,1.0086904104132093,1.001089832412292,0.9970546467500855,1.0075923036623022,1.002309627009599,0.9947571288173777,0.9873883968207918,0.012691804471314795
iTransformer,exchange_rate,96,96,1.014986233724589,0.9942698592089729,0.9953505275893743,1.0208357663905228,1.0080126083829062,0.9874385690335314,0.9863058859197544,0.013788743363067376,1.0102247683677235,0.9976772776113239,0.9986138094891523,1.0125767029459076,1.005571021225641,0.9930813323080762,0.990807930657898,0.00923457710153242
iTransformer,exchange_rate,96,336,0.9492239742414406,0.9308741075567234,0.9820432878246468,1.0197125116444374,1.0007006683175703,0.9813556829893088,1.1114015103021244,0.10562184078135364,0.9782779668908418,0.96764914389697,0.9906149262430591,1.010984170306881,1.0007477251043098,0.9898747720258925,1.0464649299667668,0.04541775060494438
iTransformer,exchange_rate,336,96,1.0645212312144392,0.9788491304021998,1.0105898104005857,1.0875232946031608,1.0483510671999283,0.9639803325614956,0.9698505760313516,0.0306132646794123,1.0413961262539886,0.9975863284116736,1.0048749971711504,1.0439157961517653,1.0242093939741639,0.9811226132890737,0.9672652685973648,0.03328249995116132
iTransformer,exchange_rate,336,336,1.0194979944781524,0.9591433674354419,0.9683584794794591,1.0629255532508,1.0145407692871724,0.9544796116570441,0.9902988075155194,0.009748555620485022,1.0105179790040149,0.9525195628600093,0.9572486794482393,1.0608894750359363,1.0077375893647542,0.9498987529597448,0.9945046705838224,0.005510484285038316
iTransformer,illness,96,96,1.0615524907891587,0.7249192626742036,0.6579456417734937,1.4643734074235053,0.9815692035426213,0.6702998009706044,0.8549857979453552,0.15667042077356202,1.0211506374286716,0.9647652958256534,0.9051115146523543,1.0584446205175355,0.9787800639838671,0.924734317705998,0.9187357252819209,0.084756765683906
iTransformer,illness,336,96,1.037533182221087,0.26455451043736666,0.24771731071446962,3.921812485849577,0.9856474228247575,0.25132446448704643,0.9024833350272554,0.10260505428934893,1.0149596182447167,0.57704419545844,0.5546739518094776,1.758894078188187,0.9877311016480802,0.5615637200083865,0.9470653141428933,0.05438721864647691
iTransformer,weather,96,96,1.0177606070336107,1.0086307332594837,1.022022590712319,1.0090517505297731,1.0155164618258237,1.0064067192714907,0.9955948952221779,0.004414835839954717,1.0184816120991023,1.008060665301204,1.0108978617128292,1.0103376187134376,1.0106177013913056,1.0002772169150986,0.9846171964999999,0.015502346342346011
iTransformer,weather,96,336,1.0045277378306443,0.9995411291882244,1.0051742490707172,1.00498889790205,1.0050815692137136,1.0000922112790072,1.001102974135092,0.0011023663060261773,1.0068243459405486,0.9935576889188666,0.994440243964891,1.0133526791344325,1.0038519240709363,0.990624433862837,0.9941041668710243,0.005913282171349333
iTransformer,weather,336,96,1.0129474934880105,1.0316026666930325,1.043653228422663,0.9819163193278435,1.0123142480017766,1.0309577589002101,0.9987500881276267,0.0012506936637324498,1.0137220729780505,1.0190757358541331,1.0237348648970883,0.9947465505381741,1.009136623813665,1.014466070043375,0.9909737029032925,0.00906728092422025
iTransformer,weather,336,336,1.0157145393544595,1.0164296768153236,1.0295139608395718,0.9992964220967016,1.0142926685950107,1.0150068049546743,0.9972022148240014,0.002801706292279168,1.0176596492494323,1.0017716314985803,1.0082278028781024,1.0158599198173388,1.0120366668206051,0.9962364368136298,0.9889797187038415,0.01108145444144144
