dataset,condition,base_start,mse
ETTm1,target_history,47749,0.007860825235262553
ETTm1,target_history,47752,0.006316003383920691
ETTm1,target_history,47755,0.0030825233348617718
ETTm1,target_history,47758,0.006775893183989174
ETTm1,target_history,47760,0.003724087041458194
ETTm1,target_history,47763,0.002870737904197926
ETTm1,target_history,47766,0.006304316471823498
ETTm1,target_history,47769,0.004763268468710586
ETTm1,target_history,47772,0.006407812050540892
ETTm1,target_history,47775,0.006239649836740358
ETTm1,target_history,47778,0.009887475732601453
ETTm1,target_history,47780,0.00903838738882061
ETTm1,target_history,47783,0.007256668992788217
ETTm1,target_history,47786,0.010989768991341112
ETTm1,target_history,47789,0.011011558290904284
ETTm1,target_history,47792,0.01602971749662827
ETTm1,target_history,47795,0.02375084241913228
ETTm1,target_history,47798,0.020357663644824605
ETTm1,target_history,47800,0.018789183816805898
ETTm1,target_history,47803,0.015801624356313698
ETTm1,target_history,47806,0.019575265643002476
ETTm1,target_history,47809,0.023655752416115606
ETTm1,target_history,47812,0.025617877503938027
ETTm1,target_history,47815,0.026619350023205174
ETTm1,target_history,47818,0.029169866927308552
ETTm1,target_history,47820,0.025690115253841905
ETTm1,target_history,47823,0.025298631173911682
ETTm1,target_history,47826,0.02558424174170064
ETTm1,target_history,47829,0.025907324284332633
ETTm1,target_history,47832,0.02585281804765838
ETTm1,target_history,47835,0.0365222101005862
ETTm1,target_history,47838,0.04143875147495973
ETTm1,target_history,47840,0.029824593518087805
ETTm1,target_history,47843,0.03605470747221188
ETTm1,target_history,47846,0.03264455220588502
ETTm1,target_history,47849,0.041168955117189716
ETTm1,target_history,47852,0.042121074479350075
ETTm1,target_history,47855,0.03789696416185864
ETTm1,target_history,47858,0.03391476538164407
ETTm1,target_history,47860,0.018862972898447742
ETTm1,target_history,47863,0.012201852496490612
ETTm1,target_history,47866,0.009054379442211954
ETTm1,target_history,47869,0.008866403093059881
ETTm1,target_history,47872,0.01011870536583691
ETTm1,target_history,47875,0.011179389995630123
ETTm1,target_history,47878,0.011362382979879293
ETTm1,target_history,47880,0.011311481572853962
ETTm1,target_history,47883,0.011003020584984891
ETTm1,target_history,47886,0.012597495303175865
ETTm1,target_history,47889,0.01462630990453738
ETTm1,target_history,47892,0.01583792325163958
ETTm1,target_history,47895,0.014864394935360863
ETTm1,target_history,47897,0.014040729875109903
ETTm1,target_history,47900,0.011882189008174018
ETTm1,target_history,47903,0.011821829188247505
ETTm1,target_history,47906,0.016595922173850405
ETTm1,target_history,47909,0.02045523420802634
ETTm1,target_history,47912,0.02197858042050017
ETTm1,target_history,47915,0.01486945937370276
ETTm1,target_history,47917,0.014431772474363056
ETTm1,target_history,47920,0.024145904353261066
ETTm1,target_history,47923,0.03196889582148617
ETTm1,target_history,47926,0.022953079315343638
ETTm1,target_history,47929,0.019912325857984695
ETTm1,target_history,47932,0.015411160083928096
ETTm1,target_history,47935,0.025781815794574486
ETTm1,target_history,47937,0.016084262872770344
ETTm1,target_history,47940,0.0273699966052901
ETTm1,target_history,47943,0.02075759214770435
ETTm1,target_history,47946,0.02688670279850197
ETTm1,target_history,47949,0.028381575394262892
ETTm1,target_history,47952,0.014847087859356073
ETTm1,target_history,47955,0.013397464175025395
ETTm1,target_history,47957,0.012322122663486154
ETTm1,target_history,47960,0.009511422920604902
ETTm1,target_history,47963,0.01544948638004095
ETTm1,target_history,47966,0.008893206108253665
ETTm1,target_history,47969,0.009762160017396543
ETTm1,target_history,47972,0.0073081651162484745
ETTm1,target_history,47975,0.009079564994850922
ETTm1,target_history,47977,0.009500464478635432
ETTm1,target_history,47980,0.012000101930824014
ETTm1,target_history,47983,0.012603208768800169
ETTm1,target_history,47986,0.012550974076545192
ETTm1,target_history,47989,0.01932392355605771
ETTm1,target_history,47992,0.020856054314688705
ETTm1,target_history,47995,0.018241552665625497
ETTm1,target_history,47997,0.0057206767911283365
ETTm1,target_history,48000,0.00824214402174227
ETTm1,target_history,48003,0.003839748363632529
ETTm1,target_history,48006,0.003942701908561448
ETTm1,target_history,48009,0.004592647620317757
ETTm1,target_history,48012,0.005588105963511755
ETTm1,target_history,48015,0.007206291407761185
ETTm1,target_history,48017,0.008129290295351957
ETTm1,target_history,48020,0.016425750768007914
ETTm1,target_history,48023,0.0060159317947909964
ETTm1,target_history,48026,0.006753871809132765
ETTm1,target_history,48029,0.02424910363554708
ETTm1,target_history,48032,0.004334914720514459
ETTm1,target_history,48035,0.007768859464980255
ETTm1,target_history,48037,0.00344362444164171
ETTm1,target_history,48040,0.004121291265208773
ETTm1,target_history,48043,0.004061515126784802
ETTm1,target_history,48046,0.003911860233904573
ETTm1,target_history,48049,0.004635800966511327
ETTm1,target_history,48052,0.0050547588580418705
ETTm1,target_history,48055,0.005865882574792176
ETTm1,target_history,48057,0.004161444104642005
ETTm1,target_history,48060,0.0048530686657164476
ETTm1,target_history,48063,0.013434894604992304
ETTm1,target_history,48066,0.00480599392817611
ETTm1,target_history,48069,0.005974588253471359
ETTm1,target_history,48072,0.008983862499188845
ETTm1,target_history,48075,0.013479439900305049
ETTm1,target_history,48077,0.009811295448318814
ETTm1,target_history,48080,0.006310356614571703
ETTm1,target_history,48083,0.0061571710606278
ETTm1,target_history,48086,0.007089510924617257
ETTm1,target_history,48089,0.007414239668357169
ETTm1,target_history,48092,0.008707358858226759
ETTm1,target_history,48095,0.007986974970556289
ETTm1,target_history,48097,0.01452862556915773
ETTm1,target_history,48100,0.013860043820131207
ETTm1,target_history,48103,0.01994203858987737
ETTm1,target_history,48106,0.024716437539339765
ETTm1,target_history,48109,0.03016025849187745
ETTm1,target_history,48112,0.03534951721190493
ETTm1,target_history,48115,0.036058420145957254
ETTm1,target_history,48117,0.0403915299899116
ETTm1,target_history,48120,0.04709764911328066
ETTm1,target_history,48123,0.047298654170601605
ETTm1,target_history,48126,0.042232008962543886
ETTm1,target_history,48129,0.04795745175649838
ETTm1,target_history,48132,0.050015944788123545
ETTm1,target_history,48135,0.05311897835701723
ETTm1,target_history,48137,0.0660095342873112
ETTm1,target_history,48140,0.07183827957575656
ETTm1,target_history,48143,0.06482963415436427
ETTm1,target_history,48146,0.06622035931531978
ETTm1,target_history,48149,0.08585630791712962
ETTm1,target_history,48152,0.09417492197279088
ETTm1,target_history,48155,0.09412348878403072
ETTm1,target_history,48157,0.09779483833665996
ETTm1,target_history,48160,0.09432598580906242
ETTm1,target_history,48163,0.10718563242744435
ETTm1,target_history,48166,0.12751897307330473
ETTm1,target_history,48169,0.11800942313537018
ETTm1,target_history,48172,0.10393838584015275
ETTm1,target_history,48175,0.10333499981760273
ETTm1,target_history,48177,0.09488608345006173
ETTm1,target_history,48180,0.079579680797921
ETTm1,target_history,48183,0.06095566807092922
ETTm1,target_history,48186,0.05460498265139598
ETTm1,target_history,48189,0.05315268228929535
ETTm1,target_history,48192,0.04182876214771622
ETTm1,target_history,48195,0.0323569011141053
ETTm1,target_history,48197,0.03126526393191484
ETTm1,target_history,48200,0.03458404411321725
ETTm1,target_history,48203,0.03094135125707148
ETTm1,target_history,48206,0.030018555938413644
ETTm1,target_history,48209,0.02643062651363159
ETTm1,target_history,48212,0.021053432251313536
ETTm1,target_history,48215,0.0162790073528272
ETTm1,target_history,48217,0.010859497343180086
ETTm1,target_history,48220,0.011629512932313124
ETTm1,target_history,48223,0.011341604706341145
ETTm1,target_history,48226,0.007319586101992519
ETTm1,target_history,48229,0.012264608912314337
ETTm1,target_history,48232,0.011674999855911366
ETTm1,target_history,48235,0.007621751484283762
ETTm1,target_history,48237,0.007909731123103067
ETTm1,target_history,48240,0.006859313285539338
ETTm1,target_history,48243,0.004547517463212511
ETTm1,target_history,48246,0.0045859715936039025
ETTm1,target_history,48249,0.004454204739044223
ETTm1,target_history,48252,0.0033652282770781777
ETTm1,target_history,48255,0.003362718908605504
ETTm1,target_history,48257,0.0032831833393038253
ETTm1,target_history,48260,0.004341864164025329
ETTm1,target_history,48263,0.006101720353965373
ETTm1,target_history,48266,0.00636558850370575
ETTm1,target_history,48269,0.006700606662892922
ETTm1,target_history,48272,0.006836818302347908
ETTm1,target_history,48275,0.0063076321132244295
ETTm1,target_history,48277,0.005867332581992325
ETTm1,target_history,48280,0.010108934846538768
ETTm1,target_history,48283,0.021245713782869075
ETTm1,target_history,48286,0.03522077159199255
ETTm1,target_history,48289,0.056158142364454065
ETTm1,target_history,48292,0.07075885632129202
ETTm1,target_history,48295,0.09252279564252568
ETTm1,target_history,48297,0.09638884309605404
ETTm1,target_history,48300,0.10559290374433679
ETTm1,target_history,48303,0.11780761902349901
ETTm1,target_history,48306,0.12669646349499122
ETTm1,target_history,48309,0.14434687525734044
ETTm1,target_history,48312,0.14732892119270527
ETTm1,target_history,48315,0.15451032515036953
ETTm1,target_history,48317,0.15454214402722924
ETTm1,target_history,48320,0.13490636257459573
ETTm1,target_history,48323,0.1387919135173516
ETTm1,target_history,48326,0.19530917547915938
ETTm1,target_history,48329,0.2152760346822011
ETTm1,target_history,48332,0.2743771237691302
ETTm1,target_history,48335,0.23438164108181525
ETTm1,target_history,48337,0.15731969909621304
ETTm1,target_history,48340,0.22977450106047184
ETTm1,target_history,48343,0.19419701419650748
ETTm1,target_history,48346,0.21172625186997726
ETTm1,target_history,48349,0.24464844292441623
ETTm1,target_history,48352,0.22354937318617465
ETTm1,target_history,48355,0.1853988645734619
ETTm1,target_history,48357,0.15974645395078133
ETTm1,target_history,48360,0.16705363415926314
ETTm1,target_history,48363,0.20989240109535182
ETTm1,target_history,48366,0.23381979224903818
ETTm1,target_history,48369,0.2772496431566062
ETTm1,target_history,48372,0.23721621656451877
ETTm1,target_history,48375,0.08094495144055866
ETTm1,target_history,48377,0.030964226189079905
ETTm1,target_history,48380,0.00928228401454148
ETTm1,target_history,48383,0.004721717773172931
ETTm1,target_history,48386,0.004534550766350109
ETTm1,target_history,48389,0.006130030554838887
ETTm1,target_history,48392,0.0042825801764828555
ETTm1,target_history,48395,0.005553176137823047
ETTm1,target_history,48397,0.005440373289316249
ETTm1,target_history,48400,0.006289709425044168
ETTm1,target_history,48403,0.005256058960522535
ETTm1,target_history,48406,0.005408112523146169
ETTm1,target_history,48409,0.0049774036777775685
ETTm1,target_history,48412,0.004465857923695186
ETTm1,target_history,48415,0.0074519672610803495
ETTm1,target_history,48417,0.004712742830672175
ETTm1,target_history,48420,0.005592163032732737
ETTm1,target_history,48423,0.004603051728656072
ETTm1,target_history,48426,0.0062036085172609
ETTm1,target_history,48429,0.006106135486677902
ETTm1,target_history,48432,0.007883957065930583
ETTm1,target_history,48435,0.008459552870432345
ETTm1,target_history,48437,0.010572036097013439
ETTm1,target_history,48440,0.01235285061356678
ETTm1,target_history,48443,0.010798960936949193
ETTm1,target_history,48446,0.01139056480706386
ETTm1,target_history,48449,0.012861305477816014
ETTm1,target_history,48452,0.010325394983949365
ETTm1,target_history,48455,0.011311016709343633
ETTm1,target_history,48457,0.013865658836765915
ETTm1,target_history,48460,0.011484855059817306
ETTm1,target_history,48463,0.01408666420109247
ETTm1,target_history,48466,0.012365862989175838
ETTm1,target_history,48469,0.010089984408375358
ETTm1,target_history,48472,0.0050373521138992045
ETTm1,target_history,48475,0.0074759348183705936
ETTm1,target_history,48477,0.010136837390449424
ETTm1,target_history,48480,0.008630751105372538
ETTm1,target_history,48483,0.009296687497548339
ETTm1,target_history,48486,0.006124518397586214
ETTm1,target_history,48489,0.00905819568417412
ETTm1,target_history,48492,0.0070009784101955725
ETTm1,target_history,48495,0.006148352170859042
ETTm1,target_history,48497,0.006787591322235979
ETTm1,target_history,48500,0.005075630122886647
ETTm1,target_history,48503,0.004092160945389149
ETTm1,target_history,48506,0.002736578931188978
ETTm1,target_history,48509,0.0026643751887404925
ETTm1,target_history,48512,0.0033874729047954828
ETTm1,target_history,48515,0.0026479773526302936
ETTm1,target_history,48517,0.002566804438971989
ETTm1,target_history,48520,0.0024059001121697295
ETTm1,target_history,48523,0.0047155019021963935
ETTm1,target_history,48526,0.0040190261980981344
ETTm1,target_history,48529,0.003962730816852685
ETTm1,target_history,48532,0.004581619937247663
ETTm1,target_history,48535,0.005062682741785998
ETTm1,target_history,48537,0.006017667203541244
ETTm1,target_history,48540,0.005978926590061169
ETTm1,target_history,48543,0.006777710799754939
ETTm1,target_history,48546,0.007493742484320998
ETTm1,target_history,48549,0.006637893644068876
ETTm1,target_history,48552,0.006217595293466782
ETTm1,target_history,48555,0.006442573032642881
ETTm1,target_history,48557,0.006912319828491341
ETTm1,target_history,48560,0.007650756812389456
ETTm1,target_history,48563,0.008246669725138378
ETTm1,target_history,48566,0.00848369940419112
ETTm1,target_history,48569,0.008513437692353718
ETTm1,target_history,48572,0.009324694755721298
ETTm1,target_history,48575,0.0076721320676725
ETTm1,target_history,48577,0.00799742970316688
ETTm1,target_history,48580,0.010303748378587737
ETTm1,target_history,48583,0.006756592736428452
ETTm1,target_history,48586,0.006534052720629238
ETTm1,target_history,48589,0.007243860578696232
ETTm1,target_history,48592,0.00848989716502431
ETTm1,target_history,48595,0.010896619385596348
ETTm1,target_history,48597,0.016978411379321285
ETTm1,target_history,48600,0.013261141839077164
ETTm1,target_history,48603,0.014548080588331042
ETTm1,target_history,48606,0.02018748919851386
ETTm1,target_history,48609,0.010623444333750653
ETTm1,target_history,48612,0.00424326957033125
ETTm1,target_history,48615,0.003850135130285702
ETTm1,target_history,48617,0.007478352968112517
ETTm1,target_history,48620,0.0021844685851110765
ETTm1,target_history,48623,0.0033236824234843415
ETTm1,target_history,48626,0.008229369644540708
ETTm1,target_history,48629,0.006165093575638301
ETTm1,target_history,48632,0.0115889619950535
ETTm1,target_history,48635,0.008224432267970462
ETTm1,target_history,48637,0.004211293463099838
ETTm1,target_history,48640,0.005261076858814071
ETTm1,target_history,48643,0.0052731429790758245
ETTm1,target_history,48646,0.007779544749816678
ETTm1,target_history,48649,0.006925828322933899
ETTm1,target_history,48652,0.005594844340202521
ETTm1,target_history,48655,0.0044657916299106135
ETTm1,target_history,48657,0.003750975112192539
ETTm1,target_history,48660,0.005628984378175164
ETTm1,target_history,48663,0.0070587201236951376
ETTm1,target_history,48666,0.00816773115900964
ETTm1,target_history,48669,0.00948161316821417
ETTm1,target_history,48672,0.008701183868566565
ETTm1,target_history,48675,0.008516532574985235
ETTm1,target_history,48677,0.007967494654818729
ETTm1,target_history,48680,0.007403011958373552
ETTm1,target_history,48683,0.008248070906369776
