case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
NR,weather,96,720,M,False,True,21,36072,9820,1.1991169202838827,0.6513729269638612,0.338,0.348,3.5476831961061617,1.8717612843789115,2.4355187920155004,checkpoints/revin_ols/revin_ols_NR_weather_s96_p720_M.npz
RR,weather,96,96,M,True,True,21,36696,10444,0.466489742263951,0.3665086968822096,0.182,0.232,2.563130451999731,1.579778865871593,1.3896770420251414,checkpoints/revin_ols/revin_ols_RR_weather_s96_p96_M.npz
RR,weather,96,192,M,True,True,21,36600,10348,0.6210470809626031,0.4377523552424023,0.225,0.269,2.7602092487226804,1.6273321756223134,1.5758240000577644,checkpoints/revin_ols/revin_ols_RR_weather_s96_p192_M.npz
RR,weather,96,336,M,True,True,21,36456,10204,0.8105464841605284,0.5210320892365637,0.271,0.301,2.99094643601671,1.7310036187261255,1.7789031669963151,checkpoints/revin_ols/revin_ols_RR_weather_s96_p336_M.npz
RR,weather,96,720,M,True,True,21,36072,9820,1.0984084866696833,0.6210633199228546,0.338,0.348,3.249729250502021,1.784664712421996,2.9085227500181645,checkpoints/revin_ols/revin_ols_RR_weather_s96_p720_M.npz
NN,illness,104,24,M,False,False,7,549,170,2.0041221562967184,0.8834315353971625,1.683,0.858,1.190803420259488,1.029640484145877,0.021683665923774242,checkpoints/revin_ols/revin_ols_NN_illness_s104_p24_M.npz
NN,illness,104,36,M,False,False,7,537,158,1.8303462060284355,0.8765634410511124,1.703,0.859,1.074777572535781,1.020446380734706,0.020988250034861267,checkpoints/revin_ols/revin_ols_NN_illness_s104_p36_M.npz
NN,illness,104,48,M,False,False,7,525,146,1.7507855288495469,0.8747196265983883,1.719,0.884,1.0184907090456934,0.9895018400434257,0.019980125012807548,checkpoints/revin_ols/revin_ols_NN_illness_s104_p48_M.npz
NN,illness,104,60,M,False,False,7,513,134,1.66033396369807,0.8712941037188072,1.819,0.917,0.9127729322144421,0.9501571469125487,0.031245333957485855,checkpoints/revin_ols/revin_ols_NN_illness_s104_p60_M.npz
RN,illness,104,24,M,True,False,7,549,170,2.096033523902503,0.9864895652645296,1.683,0.858,1.2454150468820575,1.1497547380705473,0.02111458301078528,checkpoints/revin_ols/revin_ols_RN_illness_s104_p24_M.npz
RN,illness,104,36,M,True,False,7,537,158,2.0771716260469573,1.0029133009252162,1.703,0.859,1.2197132272736095,1.1675358567231855,0.02251133299432695,checkpoints/revin_ols/revin_ols_RN_illness_s104_p36_M.npz
RN,illness,104,48,M,True,False,7,525,146,2.1045839272431692,1.0252667940230418,1.719,0.884,1.2243071129977714,1.159804065636925,0.022952666971832514,checkpoints/revin_ols/revin_ols_RN_illness_s104_p48_M.npz
RN,illness,104,60,M,True,False,7,513,134,2.2001713828221336,1.0601838731819857,1.819,0.917,1.2095499630687925,1.156143809358763,0.03163349989335984,checkpoints/revin_ols/revin_ols_RN_illness_s104_p60_M.npz
NR,illness,104,24,M,False,True,7,549,170,1.4131043905956808,0.8555414017047708,1.683,0.858,0.8396342190110997,0.9971345008214112,0.030732583021745086,checkpoints/revin_ols/revin_ols_NR_illness_s104_p24_M.npz
NR,illness,104,36,M,False,True,7,537,158,1.5426222879833806,0.9179386971087002,1.703,0.859,0.905826358181668,1.0686131514653088,0.022003000020049512,checkpoints/revin_ols/revin_ols_NR_illness_s104_p36_M.npz
NR,illness,104,48,M,False,True,7,525,146,1.5906611922978726,0.9492497939395426,1.719,0.884,0.9253410077358188,1.073811984094505,0.023527874960564077,checkpoints/revin_ols/revin_ols_NR_illness_s104_p48_M.npz
NR,illness,104,60,M,False,True,7,513,134,1.7272783008207475,1.004904036988581,1.819,0.917,0.9495757563610487,1.0958604547312771,0.023022249923087656,checkpoints/revin_ols/revin_ols_NR_illness_s104_p60_M.npz
RR,illness,104,24,M,True,True,7,549,170,1.0011597340620764,0.6702657479250428,1.683,0.858,0.594866152146213,0.7811955104021477,0.02378454094287008,checkpoints/revin_ols/revin_ols_RR_illness_s104_p24_M.npz
RR,illness,104,36,M,True,True,7,537,158,0.9863345599525444,0.6837392034098585,1.703,0.859,0.579174726924571,0.7959711331895908,0.02287674997933209,checkpoints/revin_ols/revin_ols_RR_illness_s104_p36_M.npz
RR,illness,104,48,M,True,True,7,525,146,0.93074919923476,0.6788741062184956,1.719,0.884,0.541448050747388,0.7679571337313299,0.022424082970246673,checkpoints/revin_ols/revin_ols_RR_illness_s104_p48_M.npz
RR,illness,104,60,M,True,True,7,513,134,0.9389677377635764,0.696809285986876,1.819,0.917,0.5161999657853636,0.7598792649802355,0.02117816696409136,checkpoints/revin_ols/revin_ols_RR_illness_s104_p60_M.npz
